Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,Home_Elo,Away_Elo,Referee,B365H,B365D,B365A,Home_GoalsScored,Home_GoalsConceded,Home_xG_Created,Home_xG_Conceded,Home_ShotsOnTarget,Home_Opp_ShotsOnTarget,Home_YellowCards,Home_RedCards,Home_Corners,Home_Fouls,Home_Rest_Days,Home_Congestion_Flag,Home_GoalsScored_roll3,Home_GoalsConceded_roll3,Home_ShotsOnTarget_roll3,Home_xG_Created_roll3,Home_xG_Conceded_roll3,Home_Corners_roll3,Home_Fouls_roll3,Home_GoalsScored_roll5,Home_GoalsConceded_roll5,Home_ShotsOnTarget_roll5,Home_xG_Created_roll5,Home_xG_Conceded_roll5,Home_Corners_roll5,Home_Fouls_roll5,Home_GoalsScored_roll10,Home_GoalsConceded_roll10,Home_ShotsOnTarget_roll10,Home_xG_Created_roll10,Home_xG_Conceded_roll10,Home_Corners_roll10,Home_Fouls_roll10,Home_xG_Created_Venue_roll5,Home_xG_Conceded_Venue_roll5,Away_GoalsScored,Away_GoalsConceded,Away_xG_Created,Away_xG_Conceded,Away_ShotsOnTarget,Away_Opp_ShotsOnTarget,Away_YellowCards,Away_RedCards,Away_Corners,Away_Fouls,Away_Rest_Days,Away_Congestion_Flag,Away_GoalsScored_roll3,Away_GoalsConceded_roll3,Away_ShotsOnTarget_roll3,Away_xG_Created_roll3,Away_xG_Conceded_roll3,Away_Corners_roll3,Away_Fouls_roll3,Away_GoalsScored_roll5,Away_GoalsConceded_roll5,Away_ShotsOnTarget_roll5,Away_xG_Created_roll5,Away_xG_Conceded_roll5,Away_Corners_roll5,Away_Fouls_roll5,Away_GoalsScored_roll10,Away_GoalsConceded_roll10,Away_ShotsOnTarget_roll10,Away_xG_Created_roll10,Away_xG_Conceded_roll10,Away_Corners_roll10,Away_Fouls_roll10,Away_xG_Created_Venue_roll5,Away_xG_Conceded_Venue_roll5
2018-03-31,2017/18,West Brom,Burnley,1,2,1374.7613350954496,1489.8773014909732,L Probert,2.5,3.0,3.1,1,2,1.1099999999999999,1.49,3,4,1,0,1,12,14.0,0,0.6666666865348816,2.3333332538604736,3.3333332538604736,1.2266666889190674,1.909999966621399,5.0,9.0,0.6000000238418579,2.4000000953674316,2.799999952316284,1.0759999752044678,2.2320001125335693,5.599999904632568,9.800000190734863,0.8999999761581421,2.0999999046325684,3.0,1.1579999923706055,2.0420000553131104,5.0,10.100000381469727,1.194000005722046,1.753999948501587,2,1,1.49,1.1099999999999999,4,3,3,0,6,9,21.0,0,2.0,0.6666666865348816,5.0,1.8200000524520874,1.7133333683013916,6.0,8.0,1.399999976158142,0.800000011920929,3.799999952316284,1.4500000476837158,1.8580000400543213,4.599999904632568,8.399999618530273,0.8999999761581421,0.8999999761581421,3.299999952316284,1.2990000247955322,1.5299999713897705,4.099999904632568,9.199999809265137,1.0540000200271606,1.2239999771118164
2018-03-31,2017/18,West Ham,Southampton,3,0,1439.0415749619424,1434.872624964216,J Moss,2.7,3.25,2.6,3,0,1.84,0.27,5,0,0,0,5,9,21.0,0,0.6666666865348816,3.6666667461395264,3.3333332538604736,1.2366666793823242,2.690000057220459,4.0,11.333333015441895,1.0,2.799999952316284,3.0,1.1039999723434448,2.328000068664551,4.199999809265137,10.399999618530273,1.399999976158142,1.899999976158142,3.4000000953674316,1.2350000143051147,1.9129999876022339,3.9000000953674316,9.800000190734863,1.4839999675750732,1.25600004196167,0,3,0.27,1.84,0,5,3,0,9,16,21.0,0,0.3333333432674408,1.3333333730697632,4.666666507720947,1.7233333587646484,1.34333336353302,8.666666984558105,10.666666984558105,0.800000011920929,1.600000023841858,4.599999904632568,1.6699999570846558,1.3619999885559082,7.199999809265137,9.399999618530273,0.8999999761581421,1.399999976158142,4.0,1.496000051498413,1.3200000524520874,6.0,9.699999809265137,1.4600000381469727,1.3799999952316284
2018-04-01,2017/18,Arsenal,Stoke,3,0,1553.737073233634,1412.3336643187663,C Pawson,1.28,5.5,10.0,3,0,3.91,0.8200000000000001,11,2,1,0,6,9,21.0,0,1.3333333730697632,1.6666666269302368,6.333333492279053,2.196666717529297,1.7799999713897705,7.0,11.666666984558105,1.7999999523162842,1.399999976158142,5.400000095367432,1.9079999923706055,1.7059999704360962,5.400000095367432,10.399999618530273,1.7999999523162842,1.600000023841858,5.400000095367432,1.9320000410079956,1.7209999561309814,5.599999904632568,9.600000381469727,2.4260001182556152,1.6299999952316284,0,3,0.8200000000000001,3.91,2,11,2,0,5,13,15.0,0,0.3333333432674408,1.3333333730697632,2.3333332538604736,0.9166666865348816,2.549999952316284,2.6666667461395264,10.666666984558105,0.6000000238418579,1.2000000476837158,2.4000000953674316,0.9660000205039978,2.5980000495910645,3.200000047683716,10.800000190734863,0.6000000238418579,1.2000000476837158,3.5,1.3209999799728394,2.312000036239624,3.299999952316284,12.300000190734863,1.128000020980835,3.109999895095825
2018-04-01,2017/18,Chelsea,Tottenham,1,3,1610.7218972068295,1650.4714383257278,A Marriner,2.29,3.29,3.1,1,3,1.58,2.39,4,7,0,0,5,4,22.0,0,1.0,1.3333333730697632,6.0,2.180000066757202,1.2866666316986084,6.0,9.666666984558105,1.399999976158142,1.600000023841858,5.800000190734863,2.1080000400543213,1.468000054359436,5.599999904632568,9.600000381469727,1.7999999523162842,1.2999999523162842,6.900000095367432,2.490000009536743,1.3480000495910645,6.0,8.800000190734863,3.130000114440918,0.8379999995231628,3,1,2.39,1.58,7,4,1,0,5,11,21.0,0,2.3333332538604736,0.3333333432674408,6.333333492279053,2.246666669845581,1.090000033378601,8.666666984558105,6.0,2.0,0.6000000238418579,6.199999809265137,2.2300000190734863,0.9760000109672546,8.600000381469727,8.0,2.0,0.5,6.199999809265137,2.319999933242798,0.8510000109672546,7.300000190734863,9.5,1.8580000400543213,1.0880000591278076
2018-04-07,2017/18,Bournemouth,Crystal Palace,2,2,1476.7286019752046,1439.4174883363303,J Moss,2.5,3.39,3.0,2,2,2.05,2.13,5,6,2,0,11,8,7.0,0,1.6666666269302368,2.3333332538604736,4.666666507720947,1.7933332920074463,2.2266666889190674,3.6666667461395264,7.333333492279053,1.600000023841858,2.0,4.400000095367432,1.6959999799728394,2.0280001163482666,4.0,8.199999809265137,1.7000000476837158,1.7000000476837158,4.5,1.6770000457763672,1.812999963760376,4.599999904632568,9.399999618530273,1.9700000286102295,1.8279999494552612,2,2,2.13,2.05,6,5,2,0,3,9,7.0,0,1.3333333730697632,1.3333333730697632,3.6666667461395264,1.3833333253860474,2.3266665935516357,4.666666507720947,9.0,1.2000000476837158,1.600000023841858,3.5999999046325684,1.3259999752044678,2.2780001163482666,3.799999952316284,9.800000190734863,1.100000023841858,1.7000000476837158,3.799999952316284,1.4589999914169312,2.11299991607666,4.699999809265137,11.399999618530273,1.5199999809265137,2.2060000896453857
2018-04-07,2017/18,Brighton,Huddersfield,1,1,1425.5076432104643,1395.804066800374,A Taylor,1.85,3.5,5.0,1,1,1.55,1.87,4,5,1,1,5,13,7.0,0,0.6666666865348816,1.6666666269302368,4.333333492279053,1.6366666555404663,1.693333387374878,5.0,12.666666984558105,1.399999976158142,1.399999976158142,4.800000190734863,1.7999999523162842,1.4040000438690186,4.400000095367432,13.0,1.2999999523162842,1.7000000476837158,4.099999904632568,1.597000002861023,1.687000036239624,4.400000095367432,12.600000381469727,1.7259999513626099,1.6339999437332153,1,1,1.87,1.55,5,4,0,0,3,7,7.0,0,0.0,1.0,2.0,0.9800000190734863,1.2200000286102295,6.333333492279053,10.0,0.4000000059604645,1.2000000476837158,3.200000047683716,1.281999945640564,1.4620000123977661,4.599999904632568,9.399999618530273,0.699999988079071,1.7999999523162842,2.5999999046325684,1.0449999570846558,1.7109999656677246,3.700000047683716,10.600000381469727,0.9520000219345093,1.9279999732971191
2018-04-07,2017/18,Everton,Liverpool,0,0,1491.8860878254509,1637.9425630056994,M Oliver,4.2,3.75,1.9,0,0,0.47,1.17,1,3,0,0,3,12,7.0,0,1.6666666269302368,1.3333333730697632,4.666666507720947,1.7133333683013916,1.5299999713897705,7.0,10.666666984558105,1.2000000476837158,1.399999976158142,4.0,1.4780000448226929,1.8760000467300415,6.0,10.600000381469727,1.2999999523162842,1.899999976158142,3.5,1.315000057220459,1.9429999589920044,5.199999809265137,11.399999618530273,1.3320000171661377,1.4459999799728394,0,0,1.17,0.47,3,1,0,0,2,7,7.0,0,2.6666667461395264,1.0,6.0,2.1700000762939453,0.7300000190734863,8.333333015441895,9.666666984558105,2.799999952316284,0.800000011920929,6.599999904632568,2.381999969482422,0.8700000047683716,8.199999809265137,8.600000381469727,2.5,1.0,5.800000190734863,2.1440000534057617,1.0420000553131104,6.300000190734863,9.300000190734863,1.8200000524520874,0.8460000157356262
2018-04-07,2017/18,Leicester,Newcastle,1,2,1502.7585840782026,1438.4811836063188,S Attwell,1.95,3.6,4.2,1,2,0.53,1.4,1,4,1,0,7,7,7.0,0,2.3333332538604736,0.6666666865348816,4.666666507720947,1.7833333015441895,1.0633333921432495,6.666666507720947,10.333333015441895,1.7999999523162842,1.600000023841858,5.0,1.8339999914169312,1.5420000553131104,7.0,10.600000381469727,1.600000023841858,1.100000023841858,4.199999809265137,1.5750000476837158,1.3730000257492065,5.400000095367432,10.300000190734863,2.0739998817443848,0.7839999794960022,2,1,1.4,0.53,4,1,3,0,5,14,7.0,0,1.3333333730697632,0.6666666865348816,3.3333332538604736,1.2866666316986084,0.7233333587646484,2.6666667461395264,9.333333015441895,1.399999976158142,0.800000011920929,3.4000000953674316,1.3279999494552612,1.2580000162124634,1.7999999523162842,10.0,1.2000000476837158,1.0,4.300000190734863,1.5889999866485596,1.5989999771118164,3.0999999046325684,10.5,1.7100000381469727,2.0759999752044678
2018-04-07,2017/18,Man City,Man United,2,3,1715.4200900132494,1637.711994368575,M Atkinson,1.89,3.79,4.2,2,3,2.34,1.31,6,4,6,0,8,17,7.0,0,2.0,0.3333333432674408,4.333333492279053,1.7366666793823242,0.31333333253860474,8.666666984558105,8.0,2.799999952316284,0.4000000059604645,5.800000190734863,2.138000011444092,0.6660000085830688,7.0,9.0,2.700000047683716,0.8999999761581421,6.599999904632568,2.4059998989105225,1.003999948501587,9.0,8.100000381469727,2.8540000915527344,0.7639999985694885,3,2,1.31,2.34,4,6,3,0,4,9,7.0,0,2.3333332538604736,1.0,5.0,1.7799999713897705,1.0433332920074463,3.6666667461395264,7.666666507720947,1.7999999523162842,1.0,5.199999809265137,1.843999981880188,1.350000023841858,4.800000190734863,10.199999809265137,1.7000000476837158,0.699999988079071,5.300000190734863,1.9299999475479126,1.2380000352859497,4.800000190734863,10.5,1.8639999628067017,1.2719999551773071
2018-04-07,2017/18,Stoke,Tottenham,1,2,1407.5580331794165,1661.0536342556068,G Scott,11.0,5.5,1.33,1,2,1.46,1.6099999999999999,4,4,4,0,6,19,6.0,0,0.3333333432674408,2.3333332538604736,2.0,0.7799999713897705,3.0933332443237305,3.0,10.666666984558105,0.4000000059604645,1.600000023841858,2.200000047683716,0.8659999966621399,2.947999954223633,2.799999952316284,12.199999809265137,0.6000000238418579,1.399999976158142,3.299999952316284,1.253999948501587,2.486999988555908,2.799999952316284,12.600000381469727,1.2799999713897705,1.9040000438690186,2,1,1.6099999999999999,1.46,4,4,3,0,3,8,6.0,0,3.0,0.6666666865348816,7.333333492279053,2.5166666507720947,1.2766666412353516,6.0,8.0,2.200000047683716,0.4000000059604645,6.400000095367432,2.2820000648498535,1.0640000104904175,8.199999809265137,8.399999618530273,2.0999999046325684,0.6000000238418579,6.400000095367432,2.378000020980835,0.9559999704360962,7.300000190734863,9.699999809265137,1.9739999771118164,1.2979999780654907
2018-04-07,2017/18,Watford,Burnley,1,2,1436.375283844897,1498.3041110997729,P Tierney,2.39,3.2,3.39,1,2,1.87,1.37,5,4,2,0,11,18,7.0,0,0.6666666865348816,3.3333332538604736,3.3333332538604736,1.2766666412353516,2.5933332443237305,5.666666507720947,9.666666984558105,0.800000011920929,2.0,3.799999952316284,1.4559999704360962,1.8839999437332153,5.400000095367432,10.0,1.0,1.7000000476837158,4.0,1.5499999523162842,1.656999945640564,5.599999904632568,10.100000381469727,1.99399995803833,1.2619999647140503,2,1,1.37,1.87,4,5,2,0,1,12,7.0,0,2.3333332538604736,0.6666666865348816,5.333333492279053,1.9366666078567505,1.3733333349227905,5.666666507720947,8.333333015441895,1.600000023841858,0.800000011920929,4.0,1.5260000228881836,1.5540000200271606,5.199999809265137,8.399999618530273,1.100000023841858,1.0,3.299999952316284,1.2990000247955322,1.6030000448226929,4.300000190734863,8.699999809265137,1.0540000200271606,1.3700000047683716
2018-04-07,2017/18,West Brom,Swansea,1,1,1366.33452548665,1446.4559732513317,R East,2.37,3.2,3.39,1,1,1.3199999999999998,0.5,3,1,3,0,5,15,7.0,0,1.0,2.6666667461395264,3.6666667461395264,1.3133333921432495,1.8700000047683716,3.3333332538604736,9.0,0.800000011920929,2.200000047683716,3.200000047683716,1.1920000314712524,1.9459999799728394,4.400000095367432,10.0,0.8999999761581421,2.0999999046325684,3.0,1.1519999504089355,2.006999969482422,4.699999809265137,10.100000381469727,1.1579999923706055,1.7359999418258667,1,1,0.5,1.3199999999999998,1,3,2,0,1,5,7.0,0,1.3333333730697632,1.0,3.3333332538604736,1.0866667032241821,1.5433332920074463,2.3333332538604736,10.333333015441895,1.2000000476837158,1.399999976158142,3.0,1.0800000429153442,1.4479999542236328,3.4000000953674316,9.399999618530273,1.2000000476837158,1.2000000476837158,2.799999952316284,1.0190000534057617,1.562999963760376,3.799999952316284,8.600000381469727,0.671999990940094,1.8259999752044678
2018-04-08,2017/18,Arsenal,Southampton,3,2,1558.5127043729838,1426.6988379033917,A Marriner,1.57,4.5,6.0,3,2,2.4200000000000004,2.77,7,8,2,1,8,11,7.0,0,2.3333332538604736,0.6666666865348816,8.333333015441895,2.9166667461395264,1.4800000190734863,7.0,11.0,1.399999976158142,1.2000000476837158,6.199999809265137,2.194000005722046,1.687999963760376,5.800000190734863,10.600000381469727,2.0,1.5,6.099999904632568,2.1649999618530273,1.6740000247955322,5.599999904632568,9.600000381469727,2.7760000228881836,1.3320000171661377,2,3,2.77,2.4200000000000004,8,7,1,1,6,7,8.0,0,0.0,2.0,2.6666667461395264,1.1033333539962769,1.5766667127609253,10.0,11.333333015441895,0.20000000298023224,1.7999999523162842,3.5999999046325684,1.3559999465942383,1.5019999742507935,7.599999904632568,10.600000381469727,0.8999999761581421,1.7000000476837158,3.700000047683716,1.4119999408721924,1.371999979019165,6.199999809265137,10.0,1.2920000553131104,1.4839999675750732
2018-04-08,2017/18,Chelsea,West Ham,1,1,1600.1397012769505,1447.2153620227666,K Friend,1.28,6.0,12.0,1,1,2.4299999999999997,0.73,6,2,0,0,10,7,7.0,0,1.0,1.6666666269302368,5.0,1.8899999856948853,1.5,6.333333492279053,7.0,1.399999976158142,1.399999976158142,6.0,2.2079999446868896,1.3559999465942383,6.199999809265137,8.800000190734863,1.399999976158142,1.600000023841858,6.099999904632568,2.236999988555908,1.5549999475479126,5.800000190734863,8.699999809265137,2.624000072479248,1.2519999742507935,1,1,0.73,2.4299999999999997,2,6,1,0,6,11,8.0,0,1.3333333730697632,2.3333332538604736,3.6666667461395264,1.3933333158493042,1.409999966621399,5.0,12.0,1.399999976158142,2.200000047683716,3.799999952316284,1.3899999856948853,1.965999960899353,5.0,10.800000190734863,1.5,1.7999999523162842,3.4000000953674316,1.2350000143051147,1.8229999542236328,4.099999904632568,9.5,0.9860000014305115,2.569999933242798
2018-04-14,2017/18,Burnley,Leicester,2,1,1508.248595559058,1489.3267266593755,M Atkinson,2.62,3.2,3.0,2,1,1.1099999999999999,2.19,3,6,2,0,4,9,7.0,0,2.3333332538604736,0.6666666865348816,4.0,1.409999966621399,1.5099999904632568,2.6666667461395264,9.333333015441895,2.0,0.800000011920929,4.599999904632568,1.6640000343322754,1.6239999532699585,5.0,9.0,1.2000000476837158,0.8999999761581421,3.299999952316284,1.281000018119812,1.5880000591278076,4.099999904632568,9.5,1.5440000295639038,1.8359999656677246,1,2,2.19,1.1099999999999999,6,3,1,0,8,10,7.0,0,2.3333332538604736,1.0,3.6666667461395264,1.34333336353302,1.159999966621399,4.666666507720947,9.0,1.7999999523162842,1.0,4.800000190734863,1.812000036239624,1.0700000524520874,8.0,9.600000381469727,1.399999976158142,1.2999999523162842,3.799999952316284,1.4500000476837158,1.465999960899353,5.699999809265137,10.300000190734863,1.0759999752044678,1.9620000123977661
2018-04-14,2017/18,Crystal Palace,Brighton,3,2,1442.1473156337463,1422.9816472289085,A Marriner,1.9,3.5,4.75,3,2,2.77,1.23,8,3,3,0,5,12,7.0,0,1.6666666269302368,1.3333333730697632,5.0,1.809999942779541,1.6766666173934937,4.666666507720947,9.0,1.600000023841858,1.7999999523162842,4.199999809265137,1.5479999780654907,2.371999979019165,4.0,9.199999809265137,1.2000000476837158,1.899999976158142,4.199999809265137,1.562999963760376,2.2360000610351562,4.699999809265137,10.699999809265137,1.3980000019073486,2.0199999809265137,2,3,1.23,2.77,3,8,2,0,6,16,7.0,0,0.3333333432674408,1.6666666269302368,3.6666667461395264,1.443333387374878,1.4900000095367432,4.666666507720947,12.666666984558105,1.399999976158142,1.399999976158142,4.400000095367432,1.6779999732971191,1.5140000581741333,4.599999904632568,13.600000381469727,1.2000000476837158,1.600000023841858,3.9000000953674316,1.5329999923706055,1.5640000104904175,4.400000095367432,12.600000381469727,1.2640000581741333,1.3020000457763672
2018-04-14,2017/18,Huddersfield,Watford,1,0,1398.3300627819297,1426.4307993856119,C Pawson,2.62,3.25,3.0,1,0,0.56,0.7,1,2,2,0,9,9,7.0,0,0.3333333432674408,1.3333333730697632,2.3333332538604736,0.9166666865348816,1.7366666793823242,3.3333332538604736,9.333333015441895,0.20000000298023224,1.2000000476837158,2.799999952316284,1.1540000438690186,1.5379999876022339,4.599999904632568,9.0,0.699999988079071,1.5,2.9000000953674316,1.149999976158142,1.6679999828338623,3.299999952316284,10.600000381469727,1.1380000114440918,1.49399995803833,0,1,0.7,0.56,2,1,2,0,6,8,7.0,0,1.0,3.0,3.6666667461395264,1.403333306312561,2.263333320617676,6.333333492279053,12.666666984558105,0.800000011920929,2.4000000953674316,3.799999952316284,1.4620000123977661,2.0,6.400000095367432,11.600000381469727,0.8999999761581421,1.7000000476837158,4.099999904632568,1.5729999542236328,1.6480000019073486,6.199999809265137,10.800000190734863,1.1059999465942383,2.052000045776367
2018-04-14,2017/18,Liverpool,Bournemouth,3,0,1635.5150987796756,1473.9987746777886,C Kavanagh,1.25,7.0,12.0,3,0,2.6300000000000003,0.47,7,1,1,0,7,9,7.0,0,2.3333332538604736,0.3333333432674408,6.333333492279053,2.2266666889190674,0.6433333158493042,4.666666507720947,6.666666507720947,2.0,0.6000000238418579,4.800000190734863,1.7940000295639038,0.6899999976158142,7.0,8.600000381469727,2.0999999046325684,0.699999988079071,5.400000095367432,2.009999990463257,0.9399999976158142,6.0,9.0,2.4679999351501465,1.2380000352859497,0,3,0.47,2.6300000000000003,1,7,1,0,5,9,7.0,0,2.0,1.6666666269302368,5.333333492279053,2.0466666221618652,2.0433332920074463,6.0,6.666666507720947,1.600000023841858,2.0,4.400000095367432,1.7079999446868896,2.131999969482422,4.599999904632568,7.400000095367432,1.7000000476837158,1.7999999523162842,4.5,1.6979999542236328,1.902999997138977,5.300000190734863,9.399999618530273,1.3839999437332153,1.7979999780654907
2018-04-14,2017/18,Southampton,Chelsea,2,3,1421.7196480085986,1594.6784310182518,M Dean,4.5,3.75,1.85,2,3,2.33,1.96,7,5,5,0,4,13,6.0,0,0.6666666865348816,3.0,3.3333332538604736,1.2666666507720947,1.9733333587646484,7.0,11.0,0.6000000238418579,2.0,4.400000095367432,1.6419999599456787,1.6579999923706055,8.199999809265137,11.0,1.0,1.7999999523162842,4.199999809265137,1.5720000267028809,1.465000033378601,6.400000095367432,9.899999618530273,1.531999945640564,1.2599999904632568,3,2,1.96,2.33,5,7,3,0,7,14,6.0,0,1.3333333730697632,1.6666666269302368,7.0,2.6700000762939453,1.3233333826065063,9.0,6.333333492279053,1.0,1.600000023841858,5.599999904632568,2.109999895095825,1.3960000276565552,6.599999904632568,8.0,1.2999999523162842,1.5,6.099999904632568,2.249000072479248,1.4119999408721924,6.0,8.300000190734863,1.850000023841858,1.8580000400543213
2018-04-14,2017/18,Swansea,Everton,1,1,1445.8774780536055,1494.3135520514747,L Mason,2.54,3.25,3.1,1,1,2.54,1.23,7,3,1,0,6,10,7.0,0,0.3333333432674408,1.0,1.0,0.38999998569488525,1.7200000286102295,1.3333333730697632,9.0,1.2000000476837158,1.600000023841858,2.4000000953674316,0.8759999871253967,1.5759999752044678,2.5999999046325684,8.399999618530273,1.2999999523162842,1.100000023841858,2.799999952316284,1.0160000324249268,1.5140000581741333,3.299999952316284,7.900000095367432,1.3660000562667847,1.2999999523162842,1,1,1.23,2.54,3,7,1,0,3,11,7.0,0,1.0,1.3333333730697632,4.0,1.4500000476837158,1.4333332777023315,4.666666507720947,11.333333015441895,1.2000000476837158,1.2000000476837158,3.799999952316284,1.4140000343322754,1.7419999837875366,5.599999904632568,11.199999809265137,1.2999999523162842,1.5,3.5999999046325684,1.340999960899353,1.7100000381469727,5.199999809265137,11.100000381469727,1.2979999780654907,2.440000057220459
2018-04-14,2017/18,Tottenham,Man City,1,3,1665.9967099797123,1701.651825015458,J Moss,2.62,3.6,2.7,1,3,1.1099999999999999,2.25,3,6,3,0,5,11,7.0,0,3.0,1.0,6.333333492279053,2.2266666889190674,1.443333387374878,4.333333492279053,8.666666984558105,2.4000000953674316,0.6000000238418579,6.0,2.1480000019073486,1.2619999647140503,6.800000190734863,7.400000095367432,2.200000047683716,0.6000000238418579,6.0,2.2139999866485596,1.0640000104904175,6.900000095367432,9.5,2.7820000648498535,0.6140000224113464,3,1,2.25,1.1099999999999999,6,3,4,0,7,12,7.0,0,2.3333332538604736,1.3333333730697632,5.333333492279053,2.0966665744781494,0.7200000286102295,9.666666984558105,11.0,2.200000047683716,0.800000011920929,4.800000190734863,1.8539999723434448,0.800000011920929,7.0,10.399999618530273,2.5999999046325684,1.100000023841858,6.5,2.385999917984009,0.9980000257492065,8.899999618530273,9.0,1.9579999446868896,1.24399995803833
2018-04-15,2017/18,Man United,West Brom,0,1,1651.4802593663665,1366.913020684376,P Tierney,1.18,8.0,19.0,0,1,1.58,1.46,4,4,1,0,4,8,8.0,0,2.3333332538604736,1.0,3.6666667461395264,1.2733333110809326,1.3366667032241821,2.6666667461395264,8.0,2.4000000953674316,1.2000000476837158,4.800000190734863,1.6799999475479126,1.5839999914169312,3.5999999046325684,9.0,1.7999999523162842,0.8999999761581421,5.099999904632568,1.8240000009536743,1.4359999895095825,4.599999904632568,10.399999618530273,1.996000051498413,1.2039999961853027,1,0,1.46,1.58,4,4,1,0,4,13,8.0,0,1.0,1.6666666269302368,4.0,1.5,1.3166667222976685,2.6666667461395264,12.0,0.800000011920929,2.0,3.200000047683716,1.222000002861023,1.5440000295639038,4.199999809265137,10.800000190734863,0.800000011920929,2.200000047683716,2.9000000953674316,1.1230000257492065,1.9889999628067017,4.300000190734863,10.800000190734863,1.1460000276565552,2.2780001163482666
2018-04-15,2017/18,Newcastle,Arsenal,2,1,1451.913041025146,1563.4918942677768,A Taylor,3.29,3.6,2.25,2,1,1.4,1.3199999999999998,4,3,1,0,2,11,8.0,0,2.0,0.3333333432674408,4.0,1.4900000095367432,0.4699999988079071,3.3333332538604736,11.0,1.600000023841858,1.0,3.5999999046325684,1.3739999532699585,0.9380000233650208,2.799999952316284,10.399999618530273,1.2999999523162842,1.100000023841858,4.099999904632568,1.5130000114440918,1.503000020980835,3.0999999046325684,10.800000190734863,1.468000054359436,1.121999979019165,1,2,1.3199999999999998,1.4,3,4,0,0,5,9,7.0,0,3.0,0.6666666865348816,8.333333015441895,2.8966667652130127,1.693333387374878,6.0,10.666666984558105,2.0,1.399999976158142,7.400000095367432,2.5840001106262207,1.7860000133514404,7.0,11.0,2.0999999046325684,1.5,6.199999809265137,2.190999984741211,1.7200000286102295,5.400000095367432,9.600000381469727,1.437999963760376,1.812000036239624
2018-04-16,2017/18,West Ham,Stoke,1,1,1452.6766322814653,1402.614957455311,M Oliver,2.0,3.6,4.0,1,1,2.28,2.3600000000000003,6,7,2,0,10,15,8.0,0,1.3333333730697632,1.3333333730697632,3.6666667461395264,1.3733333349227905,1.3566666841506958,5.333333492279053,11.0,1.2000000476837158,2.4000000953674316,3.4000000953674316,1.25600004196167,2.1540000438690186,4.599999904632568,10.800000190734863,1.5,1.7999999523162842,3.5,1.2699999809265137,1.7410000562667847,4.599999904632568,10.0,1.4839999675750732,1.0759999752044678,1,1,2.3600000000000003,2.28,7,6,3,0,1,21,9.0,0,0.6666666865348816,2.3333332538604736,3.3333332538604736,1.2366666793823242,2.880000114440918,4.0,15.0,0.4000000059604645,1.7999999523162842,2.5999999046325684,1.00600004196167,2.634000062942505,3.799999952316284,12.800000190734863,0.699999988079071,1.2999999523162842,3.200000047683716,1.222000002861023,2.3269999027252197,3.299999952316284,13.5,1.2280000448226929,3.069999933242798
2018-04-17,2017/18,Brighton,Tottenham,1,1,1415.221586805653,1655.2971523940173,K Friend,6.5,4.33,1.55,1,1,1.6900000000000002,2.2199999999999998,5,6,1,0,3,6,3.0,1,1.0,2.0,3.3333332538604736,1.3666666746139526,1.993333339691162,5.666666507720947,13.333333015441895,1.0,1.7999999523162842,4.0,1.5379999876022339,1.944000005722046,5.199999809265137,13.399999618530273,1.399999976158142,1.7000000476837158,4.099999904632568,1.5880000591278076,1.6799999475479126,4.400000095367432,12.699999809265137,1.8020000457763672,1.343999981880188,1,1,2.2199999999999998,1.6900000000000002,6,5,0,0,4,5,3.0,1,2.0,1.6666666269302368,4.666666507720947,1.7033333778381348,1.7633333206176758,4.333333492279053,10.0,2.4000000953674316,1.2000000476837158,5.800000190734863,2.053999900817871,1.5080000162124634,5.199999809265137,8.600000381469727,1.899999976158142,0.8999999761581421,5.300000190734863,1.975000023841858,1.2680000066757202,7.099999904632568,9.5,2.078000068664551,1.2979999780654907
2018-04-18,2017/18,Bournemouth,Man United,0,2,1469.6312376279234,1633.8992084890453,G Scott,5.0,3.89,1.75,0,2,0.97,1.55,2,4,3,0,8,9,4.0,0,1.3333333730697632,2.3333332538604736,4.0,1.5499999523162842,2.2300000190734863,6.666666507720947,7.666666507720947,1.399999976158142,2.4000000953674316,4.0,1.5800000429153442,2.2880001068115234,5.400000095367432,7.800000190734863,1.600000023841858,2.0,4.300000190734863,1.6339999437332153,2.0139999389648438,5.5,9.600000381469727,2.01200008392334,2.007999897003174,2,0,1.55,0.97,4,2,1,0,5,8,3.0,1,1.6666666269302368,1.0,4.333333492279053,1.556666612625122,1.4900000095367432,3.6666667461395264,7.333333492279053,2.0,1.2000000476837158,4.599999904632568,1.6460000276565552,1.3860000371932983,3.799999952316284,8.0,1.5,1.0,4.599999904632568,1.6610000133514404,1.4040000438690186,4.400000095367432,9.800000190734863,1.6519999504089355,1.6679999828338623
